school_id,school_name,education_level,latitude,longitude
624,EBF 1.2.3 Macadade,Basic,-8.283064,125.593957
1932,EPE Bemmalaia Cordiosa de Arcanjo,Pre-School,-8.577787,125.543727
1943,EPE Dulce de Jesus Soares,Pre-School,-8.558884,125.508438
1502,EPE Sta. Teresinha do Menino Jesus,Pre-School,-8.566633,125.617893
1500,EPE Ter-Assae,Pre-School,-8.573735,125.565386
1775,ESG Catolica Dare,Secondary,-8.928044,125.561796
904,ESG Catolica Paulo VI,Secondary,-8.554350,125.585110
2264,ESG Catolica Sagrada C. de Jesus,Secondary,-8.562930,125.603680
689,ESG Catolica Santa Madalena de Canossa,Secondary,-8.571050,125.536870
691,ESG Catolica São Pedro - Comoro,Secondary,-8.557340,125.525070
737,ESG Privado Annur,Secondary,-8.550090,125.559830
890,ESG Privado Cristal,Secondary,-8.567360,125.575700
913,ESG Privado Ext São Jose,Secondary,-8.565600,125.539470
916,ESG Privado Fundação Rainha da Paz,Secondary,-8.548840,125.537840
736,ESG Privado Herois De Patria,Secondary,-8.561760,125.605600
722,ESG Privado Nicolau Lobato,Secondary,-8.557680,125.511960
727,ESG Publico 10 de Dezembro,Secondary,-8.553830,125.546440
788,ESG Publico 12 de Novembro / Becora,Secondary,-8.565350,125.606850
888,ESG Publico 4 de Setembro,Secondary,-8.565900,125.573240
734,ESG Publico 5 de Maio Becora,Secondary,-8.565770,125.608290
5103,ESG Publico 99 Atauro,Secondary,-8.246200,125.606160
777,ESG Publico Finantil,Secondary,-8.555910,125.546240
909,ESG Publico Metinaro,Secondary,-8.529650,125.756860
2208,Escola Comercio Becora,Secondary,-8.565311,125.605119
1138,Escola Comercio Sao Miguel Comoro,Secondary,-8.553460,125.519700
1518,Pre Escola Arca-Luis,Pre-School,-8.553126,125.597390
1373,Pre Escolar Acanuno,Pre-School,-8.819330,126.528562
1648,Pre Escolar Ai-Loktuto,Pre-School,-8.587371,125.608793
1914,Pre Escolar Alfa Terra,Pre-School,-8.568674,125.515854
1103,Pre Escolar Anjo da Caridade,Pre-School,-8.546384,125.538732
1385,Pre Escolar Arca Infantil,Pre-School,-8.537737,125.685545
1411,Pre Escolar Assisi Vila Verde,Pre-School,-8.557835,125.567464
1387,Pre Escolar Becusi de Baixo,Pre-School,-8.567946,125.598916
1649,Pre Escolar Benunuc Metinaro,Pre-School,-8.527355,125.758080
1913,Pre Escolar Boa Esperanca YMCA Terra Santa,Pre-School,-8.553309,125.515197
1099,Pre Escolar Buras Kadalak,Pre-School,-8.552337,125.550253
1754,Pre Escolar Cadson Villa Beto,Pre-School,-8.547912,125.530255
1406,Pre Escolar Caridade,Pre-School,-8.559814,125.581375
1396,Pre Escolar Centro Treinamento Shallom,Pre-School,-8.552809,125.539280
1912,Pre Escolar Cocoon,Pre-School,-8.559540,125.563906
1397,Pre Escolar Comoro Child Youth Centre Foundation,Pre-School,-8.552990,125.545420
1388,Pre Escolar Culau Laletec,Pre-School,-8.567062,125.613740
1700,Pre Escolar Dominicana Hera,Pre-School,-8.544265,125.673051
1756,Pre Escolar Dona Ana Irene O. de Almeida,Pre-School,-8.498533,125.821033
1470,Pre Escolar Ebmezer,Pre-School,-8.144115,125.611803
1405,Pre Escolar Esperanca,Pre-School,-8.568250,125.585926
1383,Pre Escolar Estrela do Oreinte,Pre-School,-8.565123,125.610882
1647,Pre Escolar Futuru,Pre-School,-8.553340,125.523529
1401,Pre Escolar Greche Kunua ba Labarik,Pre-School,-8.551366,125.558707
1402,Pre Escolar Henricus Leven,Pre-School,-8.562908,125.563738
1476,Pre Escolar Jerico,Pre-School,-8.156483,125.640586
1471,Pre Escolar Lilahunal,Pre-School,-8.184212,125.629046
1472,Pre Escolar Manutasi,Pre-School,-8.259401,125.606617
1105,Pre Escolar Marcelo 2 Comoro,Pre-School,-8.557927,125.523872
1386,Pre Escolar Marcelo 3,Pre-School,-9.229693,124.261097
1391,Pre Escolar Maria Auxiliadora,Pre-School,-8.555407,125.524000
1393,Pre Escolar Moris Foun I,Pre-School,-8.581499,125.532686
1394,Pre Escolar Moris Foun II,Pre-School,-8.582258,125.533151
1398,Pre Escolar Munawarah,Pre-School,-8.550511,125.556731
1567,Pre Escolar Nio Rosalia Balibar,Pre-School,-8.597971,125.585802
1486,Pre Escolar Nova Tasi Tolu,Pre-School,-8.561668,125.509154
1409,Pre Escolar Nucleo Farol,Pre-School,-8.551389,125.568563
1404,Pre Escolar Paulo VI Bemori,Pre-School,-8.558825,125.588060
1519,Pre Escolar Pirilampo,Pre-School,-8.567365,125.555669
1400,Pre Escolar Rainha da Paz,Pre-School,-8.562724,125.561360
1757,Pre Escolar S. Joao Maria VianoyMetinaro,Pre-School,-8.529189,125.738516
1408,Pre Escolar Sagrada Familia,Pre-School,-8.559937,125.567753
1407,Pre Escolar San Carlos Bebora,Pre-School,-8.557929,125.566626
1384,Pre Escolar Santa Maria Gorette,Pre-School,-8.561811,125.604014
1403,Pre Escolar Santo Inacio,Pre-School,-8.566011,125.584488
1389,Pre Escolar Sao Domingos de Gusmao,Pre-School,-8.548529,125.531405
1399,Pre Escolar Sao Vicente Paul,Pre-School,-8.551282,125.539120
1392,Pre Escolar St.Canossa,Pre-School,-8.571727,125.536432
1390,Pre Escolar Sta Bernadete Sobirous,Pre-School,-8.554601,125.544789
1395,Pre Escolar Uma Labarik Nian,Pre-School,-8.592959,125.327487
200,EB Catolica 1.2 Imaculada Conceicao,Basic,-8.747940,125.400120
746,EB Catolica 3 Imaculada Conceicao Ermera,Basic,-8.752240,125.395130
220,EBC 1.2. 3 Tata,Basic,-8.800124,125.272666
1180,EBC 1.2.3 Baboe Leten,Basic,-8.700073,125.983307
177,EBC 1.2.3 Batumanu,Basic,-8.946520,125.363970
189,EBC 1.2.3 Catrai Leten,Basic,-8.875324,125.413206
229,EBC 1.2.3 Ducurai,Basic,-8.829450,125.453430
206,EBC 1.2.3 Fatubessi,Basic,-8.749800,125.323460
243,EBC 1.2.3 Fatuquero,Basic,-8.711880,125.442080
231,EBC 1.2.3 Goulolo,Basic,-8.801859,125.429226
233,EBC 1.2.3 Hatuhei,Basic,-8.857970,125.477250
209,EBC 1.2.3 Lebuto,Basic,-8.797760,125.364020
1119,EBC 1.2.3 Licapat,Basic,-8.743084,125.364326
199,EBC 1.2.3 MIRTUTO,Basic,-8.750614,125.408636
188,EBC 1.2.3 Ponilala,Basic,-8.730194,125.379936
547,EBC 1.2.3 Railaco Leten,Basic,-8.687110,125.498520
952,EBC 3 - 20 Agosto Ermera,Basic,-8.720814,125.394788
747,EBC 3 10 Abril Gleno,Basic,-8.722190,125.432360
708,EBC 3 Dr.Jose Ramos Horta,Basic,-8.926104,125.394336
707,EBC 3 Hatolia,Basic,-8.813089,125.317302
953,EBC 3 Lacao,Basic,-8.965213,125.378112
705,EBC 3 Letefoho Vila,Basic,-8.720181,125.434103
2084,EBC 3 Raicala,Basic,-8.790470,125.435850
706,EBC 3 Railaco Vila,Basic,-8.673397,125.423227
1216,EBF 1 Hatulete,Basic,-8.861674,125.472910
236,EBF 1. 2 Liquicala,Basic,-8.826830,125.490780
400,EBF 1. 2 Sinlelo,Basic,-8.722010,125.433710
991,EBF 1.2  Hatete,Basic,-8.781396,125.374224
882,EBF 1.2 A. S. Tidir,Basic,-8.778900,125.388400
224,EBF 1.2 Aimeta,Basic,-8.855760,125.499920
186,EBF 1.2 Aitura,Basic,-8.789540,125.394740
1203,EBF 1.2 Aiurlalan ,Basic,-8.659883,125.531410
191,EBF 1.2 Ana Lemos,Basic,-8.721440,125.435217
225,EBF 1.2 Assi,Basic,-8.865564,125.430846
226,EBF 1.2 Assui Lacao,Basic,-8.840434,125.470626
2312,EBF 1.2 Assulau,Basic,-8.749770,125.323560
173,EBF 1.2 Atara,Basic,-8.971500,125.386630
174,EBF 1.2 Atsabe Vila,Basic,-8.923980,125.398220
175,EBF 1.2 Baboe Craik,Basic,-8.915550,125.408870
994,EBF 1.2 Berbuit Udu,Basic,-8.715598,125.438299
187,EBF 1.2 Biluli,Basic,-8.730684,125.412766
681,EBF 1.2 C. S. Bubria,Basic,-8.734509,125.300241
1225,EBF 1.2 Cacaegoa,Basic,-8.794326,125.234249
5301,EBF 1.2 Cacoa,Basic,-8.698860,125.462060
463,EBF 1.2 Cailiti,Basic,-8.824710,125.427760
5300,EBF 1.2 Caitarahei,Basic,-8.699760,125.448380
228,EBF 1.2 Catrai Craic,Basic,-8.879874,125.439396
789,EBF 1.2 Coilequi,Basic,-8.909642,125.448570
205,EBF 1.2 Cucara,Basic,-8.794994,125.322516
181,EBF 1.2 Daralau Leimea Leten,Basic,-8.889810,125.378720
993,EBF 1.2 Dato Rua L.Craik,Basic,-8.916633,125.396159
5302,EBF 1.2 Deleco,Basic,-8.689550,125.508330
1264,EBF 1.2 Domingos Martins Bassar,Basic,-8.850400,125.870271
230,EBF 1.2 Eraulo,Basic,-8.776290,125.443370
190,EBF 1.2 Estado,Basic,-8.797864,125.429556
1255,EBF 1.2 Hatlii /Hituria,Basic,-8.655327,126.625081
680,EBF 1.2 Hatolailete,Basic,-8.616818,125.327249
208,EBF 1.2 Hatolia Vila,Basic,-8.810824,125.310976
192,EBF 1.2 Hatuleta,Basic,-8.756080,125.405530
1208,EBF 1.2 Hatumdei,Basic,-8.883683,125.463523
193,EBF 1.2 Hulorema,Basic,-8.769090,125.382740
194,EBF 1.2 Humboe,Basic,-8.759410,125.429930
345,EBF 1.2 Kusbouk,Basic,-8.803690,125.306020
178,EBF 1.2 Lacao,Basic,-8.965205,125.378073
179,EBF 1.2 Laclo,Basic,-8.943910,125.412470
195,EBF 1.2 Lauala,Basic,-8.728660,125.447900
234,EBF 1.2 Lauana,Basic,-8.890186,125.411297
180,EBF 1.2 Laubono Biabote,Basic,-8.950564,125.353204
207,EBF 1.2 Laurahou,Basic,-8.711060,125.310640
235,EBF 1.2 Lebululi,Basic,-8.824160,125.466820
2256,EBF 1.2 Lebumeo,Basic,-8.733610,125.424190
196,EBF 1.2 Leguimea,Basic,-8.777330,125.407030
210,EBF 1.2 Leimea Craik,Basic,-8.834487,125.380737
211,EBF 1.2 Leimea Sorin Balu,Basic,-8.864420,125.320410
212,EBF 1.2 Leirema,Basic,-8.792524,125.317066
197,EBF 1.2 Lequici,Basic,-8.724007,125.394788
237,EBF 1.2 Letefoho Vila,Basic,-8.835011,125.427364
238,EBF 1.2 Leubasa,Basic,-8.899110,125.432310
5101,EBF 1.2 Leubudo,Basic,-8.840520,125.454980
198,EBF 1.2 Lodudo,Basic,-8.746730,125.427650
1265,EBF 1.2 Luis Martins Lou - mo,Basic,-8.804462,125.421030
5102,EBF 1.2 Lumutou,Basic,-8.868150,125.434110
1201,EBF 1.2 Madede,Basic,-8.791680,125.455002
182,EBF 1.2 Malabe,Basic,-8.933810,125.391550
717,EBF 1.2 Malimea,Basic,-8.947040,125.388250
239,EBF 1.2 Mancoliria,Basic,-8.853610,125.478050
244,EBF 1.2 Matata,Basic,-8.701020,125.402500
215,EBF 1.2 Mau - Ubo,Basic,-8.728330,125.336910
1808,EBF 1.2 Mulara,Basic,-8.855913,125.413977
303,EBF 1.2 Municipal Ermera,Basic,-8.752500,125.397187
778,EBF 1.2 Nunu-Rema,Basic,-8.975840,125.361420
1185,EBF 1.2 Nunusakari,Basic,-9.089597,125.301261
202,EBF 1.2 Nunutali,Basic,-8.749594,125.439300
184,EBF 1.2 Obulo,Basic,-8.971220,125.349800
240,EBF 1.2 Olopana,Basic,-8.815600,125.472860
977,EBF 1.2 Orema,Basic,-8.814279,125.325191
518,EBF 1.2 Otete,Basic,-8.782370,125.353240
802,EBF 1.2 Paramin,Basic,-8.928820,125.404890
1281,EBF 1.2 Pasa - Hei,Basic,-8.750438,125.427338
899,EBF 1.2 Pedro Lemos Tugarema,Basic,-8.776440,125.400920
1588,EBF 1.2 Quirilelo,Basic,-8.890429,125.424860
995,EBF 1.2 Raebohat/Huhurlelo,Basic,-8.759338,125.460275
217,EBF 1.2 Raeraga,Basic,-8.843120,125.312860
245,EBF 1.2 Railaco Craic,Basic,-8.673690,125.465680
247,EBF 1.2 Railaco Vila,Basic,-8.676044,125.422486
201,EBF 1.2 Raimerhei,Basic,-8.810087,125.404495
242,EBF 1.2 Riamori,Basic,-8.858154,125.436306
203,EBF 1.2 Sacoco,Basic,-8.713530,125.371380
248,EBF 1.2 Samalete 1,Basic,-8.684380,125.514680
218,EBF 1.2 Samara,Basic,-8.830944,125.300486
324,EBF 1.2 Sare,Basic,-8.748190,125.240800
808,EBF 1.2 Sauria,Basic,-8.836058,125.395768
2308,EBF 1.2 Sirui Lesumau,Basic,-8.916850,125.360990
204,EBF 1.2 Talimoro,Basic,-8.743510,125.410300
2310,EBF 1.2 Talo,Basic,-8.807740,125.352130
249,EBF 1.2 Taraco,Basic,-8.658990,125.493600
703,EBF 1.2 Tiarlelo,Basic,-8.923980,125.373190
990,EBF 1.2 Tidin Besi,Basic,-8.696479,125.356054
232,EBF 1.2.3 Hatugau,Basic,-8.846764,125.389336
5305,EBF 1.2.3 Lafaek Mutin Norema,Basic,-8.870520,125.350150
214,EBF 1.2.3 Manulete,Basic,-8.732100,125.371060
216,EBF 1.2.3 Porema,Basic,-8.755005,125.354683
250,EBF 1.2.3 Tocoluli,Basic,-8.702384,125.430216
221,EBF 1.2.3 Urahou 1,Basic,-8.720584,125.323396
5304,EBF 1.2.3 Urema,Basic,-8.782760,125.353150
1511,EPE Buibaro,Pre-School,-8.896910,125.390202
1944,EPE Hatulailete,Pre-School,-8.717192,125.296754
1106,EPE Naroman Esperanca,Pre-School,-8.726865,125.445265
1946,EPE Poerema,Pre-School,-8.766445,125.346210
1950,EPE Titibuti,Pre-School,-8.700250,125.404668
1945,EPE Xanana Nunutali,Pre-School,-8.749467,125.439033
765,ES Catolica Imaculada Conceicao Ermera,Secondary,-8.752240,125.395130
1063,ESG Catolica Filial Nossa Senhora de Fatima Railaco,Secondary,-8.674210,125.422340
1062,ESG Publico Cesar Maulaka,Secondary,-8.830210,125.423650
1060,ESG Publico Nino Konis Santana,Secondary,-8.727540,125.432980
1615,Escola Tecnico Kay Rala Xanana Gusmao,Secondary,-8.758512,126.683145
1529,Pre Escolar  de Raicala,Pre-School,-8.803631,125.426996
1908,Pre Escolar Alfredo de Jesus Lemos,Pre-School,-8.657483,125.438409
1759,Pre Escolar Atara,Pre-School,-8.971654,125.386199
1532,Pre Escolar Beato Edmund Rice Aiurlaran,Pre-School,-8.652861,125.529357
1533,Pre Escolar Beato Edmund Rice Bohemata,Pre-School,-8.672666,125.505410
1534,Pre Escolar Beato Edmund Rice Datuleo,Pre-School,-8.651558,125.527989
1530,Pre Escolar Beato Edmund Rice Manufonihei,Pre-School,-8.653061,125.565615
1531,Pre Escolar Beato Edmund Rice Riamor,Pre-School,-8.680338,125.477234
1761,Pre Escolar Claterema,Pre-School,-8.773108,125.371787
1760,Pre Escolar Ducurai,Pre-School,-8.826402,125.431449
1437,Pre Escolar Esperanca Gleno Tuguluru,Pre-School,-8.719436,125.437738
1523,Pre Escolar Filial Abrigo Nino Conis Santana Ersoi,Pre-School,-8.753947,125.387949
1528,Pre Escolar Filial Hatuleta,Pre-School,-8.754531,125.406083
1435,Pre Escolar Filial Nino Conis Santana Gleno,Pre-School,-8.728551,125.433847
1525,Pre Escolar Flos Carmeli,Pre-School,-8.839376,125.441086
1438,Pre Escolar Francisco Xavier Hatolia,Pre-School,-8.813384,125.316911
1434,Pre Escolar Girasol Atsabe Vila,Pre-School,-8.923819,125.398389
1900,Pre Escolar Hatmanter Tatabauria Mirtuto,Pre-School,-8.761638,125.396471
1524,Pre Escolar Lauana,Pre-School,-8.890064,125.411514
1631,Pre Escolar Mirtutu,Pre-School,-8.763909,125.408125
1436,Pre Escolar Municipal Ermera Vila,Pre-School,-8.752424,125.397932
1439,Pre Escolar Nossa Senhora Virgem Peregrina,Pre-School,-8.748525,125.350220
1440,Pre Escolar Nossa Senhora de Lourdes,Pre-School,-8.748132,125.400297
1441,Pre Escolar Picu Ramelau,Pre-School,-8.836356,125.429097
1527,Pre Escolar Raeraga,Pre-School,-8.830520,125.374205
1661,Pre Escolar Tatamailau Ctrai Leten,Pre-School,-8.875861,125.414003
1442,Pre Escolar Tomas Ximenes,Pre-School,-8.660818,125.429736
1526,Pre Escolar Urema,Pre-School,-8.782681,125.353596
1714,EB 1.2.3 Cafe Lautem,Basic,-8.520167,126.997802
425,EB Catolica 1.2 Caidabo,Basic,-8.650470,126.827300
444,EB Catolica 1.2 Fuiluro,Basic,-8.447940,127.014920
435,EB Catolica 1.2 St. Yosep Pitileti,Basic,-8.369694,127.035767
1069,EB Catolica 3 Dom Bosco Fuiloro,Basic,-8.448260,127.014470
1064,EB Catolica 3 Joao Paulo II Iliomar,Basic,-8.707170,126.826640
779,EBC 1.2 3 Luro,Basic,-8.541709,126.834858
467,EBC 1.2 3 Odofuro Luro,Basic,-8.514400,126.834980
451,EBC 1.2.3 Adao Cristovao de Raca,Basic,-8.439752,126.981559
439,EBC 1.2.3 Com Lautem,Basic,-8.349694,127.051107
427,EBC 1.2.3 Iliomar,Basic,-8.712074,126.825816
423,EBC 1.2.3 Lere Anan Timur Cainleu,Basic,-8.696907,126.822919
1066,EBC 1.2.3 Leusari Lautem,Basic,-8.394770,126.841610
452,EBC 1.2.3 Souro Lospalos,Basic,-8.525904,126.959997
1067,EBC 3 Culuhun Lospalos,Basic,-8.535330,126.999780
1068,EBC 3 Herois e Martires de Ira-Ara e Lere-Loho,Basic,-8.525094,127.006695
1189,EBC 3 Koro-Asu de Maluro,Basic,-8.775779,126.396129
309,EBC 3 Laiku Lospalos,Basic,-8.504890,127.006000
1065,EBC 3 Lautem,Basic,-8.364100,126.903340
1266,EBC 3 Lospalos,Basic,-8.826260,125.393710
1072,EBC 3 Mehara Tutuala,Basic,-8.399960,127.193880
38,EBF 1 Boboira,Basic,-8.536340,126.814500
387,EBF 1 Hurleu,Basic,-8.490820,126.889550
39,EBF 1 Lequidiga,Basic,-8.476510,126.749250
887,EBF 1 Lereado,Basic,-8.483070,126.863920
996,EBF 1 Nanafoe,Basic,-8.409874,127.059464
222,EBF 1 Narunteino ,Basic,-8.519810,126.853460
941,EBF 1 Sika,Basic,-8.376210,126.873430
464,EBF 1 Somocho,Basic,-8.427420,127.079520
939,EBF 1 Ussuvasu,Basic,-8.576815,126.800345
881,EBF 1.2 30 De Agusto,Basic,-8.749754,125.400266
943,EBF 1.2 Abere,Basic,-8.557690,126.842030
797,EBF 1.2 Aelafa,Basic,-8.482170,126.817990
5497,EBF 1.2 Ailarino,Basic,-8.551914,126.867487
795,EBF 1.2 Alaira,Basic,-8.600860,126.847760
884,EBF 1.2 Assalaino,Basic,-8.437904,127.003747
431,EBF 1.2 Baduro,Basic,-8.456070,126.891250
468,EBF 1.2 Barikafa,Basic,-8.567220,126.815590
305,EBF 1.2 Borugae,Basic,-8.548086,126.790784
466,EBF 1.2 Buanomar,Basic,-8.551610,126.811260
796,EBF 1.2 Busira,Basic,-8.723536,126.820117
450,EBF 1.2 Cacavem,Basic,-8.567224,126.883296
880,EBF 1.2 Chai,Basic,-8.612270,127.015700
446,EBF 1.2 Core-Assu Lore I,Basic,-8.633672,127.014251
459,EBF 1.2 Culuhun,Basic,-8.533861,127.000030
428,EBF 1.2 Daudere,Basic,-8.452534,126.820097
465,EBF 1.2 Dom Norico,Basic,-8.542534,126.832097
883,EBF 1.2 Foema'a,Basic,-8.543130,126.945190
458,EBF 1.2 Home,Basic,-8.503814,126.971097
441,EBF 1.2 Ililai,Basic,-8.411454,126.736567
447,EBF 1.2 Ililapa,Basic,-8.570984,126.983246
430,EBF 1.2 Ira Ara,Basic,-8.342310,127.018490
424,EBF 1.2 Iradarat,Basic,-8.682400,126.843690
801,EBF 1.2 Jose Manuel Ramos Horta Teno,Basic,-8.329600,126.971910
449,EBF 1.2 Keri Laran Sabalae Iralafai,Basic,-8.431850,127.040480
800,EBF 1.2 Lakava,Basic,-8.528895,126.800867
426,EBF 1.2 Larimi,Basic,-8.695884,126.741236
5251,EBF 1.2 Liarafa,Basic,-8.540940,126.723950
461,EBF 1.2 Lori,Basic,-8.669990,127.022680
433,EBF 1.2 Maina I,Basic,-8.397210,126.910230
442,EBF 1.2 Maina II,Basic,-8.466134,126.883517
460,EBF 1.2 Malahara,Basic,-8.476144,127.140227
462,EBF 1.2 Maupitine,Basic,-8.521354,127.081144
469,EBF 1.2 Mehara,Basic,-8.399870,127.185640
436,EBF 1.2 Moro,Basic,-8.361080,126.930270
940,EBF 1.2 Nautetu,Basic,-8.697670,126.811800
455,EBF 1.2 No.1 Lospalos,Basic,-8.520439,126.997834
456,EBF 1.2 No.2 Lospalos,Basic,-8.522921,126.994992
457,EBF 1.2 No.3 Lospalos,Basic,-8.522566,126.997251
443,EBF 1.2 Pairara,Basic,-8.380974,126.919367
470,EBF 1.2 Poros,Basic,-8.422170,127.110060
429,EBF 1.2 Puno,Basic,-8.432524,126.937427
886,EBF 1.2 Raumoco,Basic,-8.414164,126.791737
438,EBF 1.2 Serelau,Basic,-8.440000,126.854160
434,EBF 1.2 Soikili,Basic,-8.348284,126.984977
879,EBF 1.2 Ta-Bessi Fera Naben Fuat,Basic,-8.682854,126.841528
437,EBF 1.2 Tasi Ibun,Basic,-8.367263,126.897942
5504,EBF 1.2 Tirilolo,Basic,-8.697820,126.816300
448,EBF 1.2 Titilari,Basic,-8.472834,126.992207
5506,EBF 1.2 Tutuala,Basic,-8.394310,127.255810
885,EBF 1.2 Vairoque,Basic,-8.525300,126.779940
804,EBF 1.2 Vaniria,Basic,-8.480440,126.776490
440,EBF 1.2.3 Euquise,Basic,-8.422104,126.760877
432,EBF 1.2.3 Laikara,Basic,-8.447760,126.875890
453,EBF 1.2.3 Ramcabean de Leuro,Basic,-8.529481,126.929418
1934,EPE Bancada 83 Anos de Serelau,Pre-School,-8.399938,126.833081
1941,EPE Baricafa,Pre-School,-8.567594,126.815594
1510,EPE Caridade Laivai,Pre-School,-8.411146,126.740843
1936,EPE Cotamutu,Pre-School,-8.538068,126.826889
1935,EPE Horupeno Pitileti,Pre-School,-8.368325,127.035242
1937,EPE Louro - Nairete,Pre-School,-8.521207,126.951615
1498,EPE Moriel,Pre-School,-8.438951,126.979558
1940,EPE Wairoque,Pre-School,-8.525659,126.778465
1073,ESG Publico Lere Anan Timor de Lospalos,Secondary,-8.520160,126.997710
1075,ESG Publico Nino C. Santana Lospalos,Secondary,-8.508290,126.989600
297,ESG Publico No 1 Lautem,Secondary,-8.364100,126.903340
1367,Pre Escloar Leuro,Pre-School,-8.727886,125.123225
1586,Pre Escolar  Filial de Tirilolo,Pre-School,-8.697825,126.812987
1585,Pre Escolar 30 de Agusto,Pre-School,-8.504109,126.991392
1697,Pre Escolar Amaira Luro,Pre-School,-8.542749,126.834668
1698,Pre Escolar Cacavei,Pre-School,-8.568403,126.883909
1353,Pre Escolar Chauluturo,Pre-School,-8.454167,127.000846
1584,Pre Escolar Culuhun,Pre-School,-8.529278,126.997777
1540,Pre Escolar Efata Daudere,Pre-School,-8.453271,126.820846
1355,Pre Escolar Esperanca,Pre-School,-8.502564,126.968067
1539,Pre Escolar Filial Bubutau,Pre-School,-8.681800,126.842240
1541,Pre Escolar Filial Bussi-Ira,Pre-School,-8.723661,126.820199
1538,Pre Escolar Filial Larimi,Pre-School,-8.687665,126.762469
1356,Pre Escolar Futuru Muapitine,Pre-School,-8.524221,126.996841
1351,Pre Escolar Gans's Holly Nere,Pre-School,-8.439977,127.019488
1354,Pre Escolar Home,Pre-School,-8.548013,125.530866
1348,Pre Escolar Iliomar,Pre-School,-8.524082,126.994128
1352,Pre Escolar Ira Ara,Pre-School,-8.520281,127.000886
1907,Pre Escolar Iradarate,Pre-School,-8.738104,126.859635
1350,Pre Escolar Moris Foun Lospalos,Pre-School,-8.524030,126.996067
1357,Pre Escolar Mua-Cau Tutuala,Pre-School,-8.515443,127.090616
1690,EB 1.2.3 Cafe Liquica,Basic,-8.594379,125.325534
2,EB Catolica 1.2 Nº02 Bazartete,Basic,-8.620250,125.382600
1,EB Catolica 1.2 São João de Brito - Epelo,Basic,-8.572564,125.379016
920,EB Catolica 1.2 São João de Brito - Liquiçá,Basic,-8.597360,125.329570
32,EB Catolica 1.2 São João de Brito - Maubara,Basic,-8.632120,125.170090
964,EB Catolica 3 Immaculate Heart of Mary School Tibar,Basic,-8.663620,125.113470
1080,EB Catolica 3 Sao Joao de Brito Liquica,Basic,-8.592490,125.327610
1166,EB Privado 3 Fila-Delfia,Basic,-8.672855,125.163871
710,EBC 1.2.3 Bogoro Bazartete,Basic,-8.593300,125.399050
17,EBC 1.2.3 Cassait,Basic,-8.571160,125.464130
27,EBC 1.2.3 Darulete,Basic,-8.657000,125.357950
1077,EBC 1.2.3 Leorema,Basic,-8.677610,125.371730
915,EBC 1.2.3 Liquica,Basic,-8.591480,125.328560
1082,EBC 3 Loes,Basic,-8.730200,125.131750
711,EBC 3 Maubara,Basic,-8.610222,125.208197
1125,EBF 1 Banitur,Basic,-8.701350,125.289960
2319,EBF 1 Caicavae,Basic,-8.645190,125.188920
2315,EBF 1 Gamanuhati,Basic,-8.621000,125.430010
1663,EBF 1 Lebuana,Basic,-8.623400,125.321800
2316,EBF 1 Lisaico,Basic,-8.659420,125.257210
1169,EBF 1 Maumetalau,Basic,-8.719600,125.227753
723,EBF 1 Vaupu,Basic,-8.593080,125.357880
1127,EBF 1.2  Ermeta,Basic,-8.636250,125.409970
28,EBF 1.2 Assumano,Basic,-8.684994,125.348996
1126,EBF 1.2 Baura,Basic,-8.657870,125.380690
7,EBF 1.2 Bazartete,Basic,-8.627070,125.382590
30,EBF 1.2 Cabulimo,Basic,-8.637460,125.341350
36,EBF 1.2 Caicasa,Basic,-8.644414,125.154196
5517,EBF 1.2 Caitehu,Basic,-8.564470,125.419760
819,EBF 1.2 Dair,Basic,-8.637250,125.138330
815,EBF 1.2 Ediri,Basic,-8.606284,125.238576
1165,EBF 1.2 Eluli,Basic,-9.468023,124.321406
6,EBF 1.2 Fahilebo,Basic,-8.643120,125.390180
4,EBF 1.2 Fahite,Basic,-8.618114,125.464676
23,EBF 1.2 Faulara,Basic,-8.717794,125.241526
29,EBF 1.2 Fazenda,Basic,-8.660400,125.330790
33,EBF 1.2 Gariana,Basic,-8.674360,125.294280
5521,EBF 1.2 Guico,Basic,-8.738970,125.162890
1239,EBF 1.2 Hatugara,Basic,-9.337403,124.201297
24,EBF 1.2 Hatukesilete,Basic,-8.641104,125.319676
2314,EBF 1.2 Humbuti,Basic,-8.601370,125.524530
22,EBF 1.2 Laclolema,Basic,-8.619324,125.315006
8,EBF 1.2 Lauhata,Basic,-8.593174,125.357366
9,EBF 1.2 Leborema,Basic,-8.684284,125.388316
20,EBF 1.2 Lebotatalelo,Basic,-8.651630,125.322811
820,EBF 1.2 Lebotelo,Basic,-8.657640,125.208760
10,EBF 1.2 Lebuloa,Basic,-8.647184,125.436856
25,EBF 1.2 Loidahar,Basic,-8.626180,125.330770
26,EBF 1.2 Luculai,Basic,-8.622464,125.321366
34,EBF 1.2 Maubara,Basic,-8.610291,125.215019
31,EBF 1.2 Mauboque,Basic,-8.596454,125.313586
18,EBF 1.2 Maumeta,Basic,-8.587694,125.345082
5,EBF 1.2 Metagou,Basic,-8.627284,125.361996
2313,EBF 1.2 Pilaparia,Basic,-8.640217,125.451096
40,EBF 1.2 Siamodo,Basic,-8.733420,125.200630
822,EBF 1.2 Tapomanulu,Basic,-8.728630,125.153460
3,EBF 1.2 Tibar,Basic,-8.570170,125.490670
308,EBF 1.2 Turleu,Basic,-8.604059,125.484471
1168,EBF 1.2 Uloana,Basic,-8.673614,125.311386
